,Contracts_id,Label,New_cardsex,New_amount,New_paiduprmb,Appointcnt,A,B,C,D,E,F,G,H,I,Clascnt,Diffday,Attended,Class_fee,predictLabels
512706,512707,2,2,0.0,36000.0,2,0,0,0,0,0,0,0,0,8,16,2,8,0.0004,1
512707,512708,2,1,2.0,13600.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1
512708,512709,2,0,1.0,0.0,0,0,0,0,0,0,0,0,58,0,58,5,44,0.0,1
512709,512710,2,1,6.0,39600.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1
512710,512711,2,0,5.0,37800.0,1,0,0,0,0,0,0,0,0,0,65,8,42,0.0017,1
512711,512712,2,2,0.0,25800.0,5,0,0,0,0,0,0,0,0,0,885,9,870,0.0343,1
512712,512713,2,2,4.0,32800.0,1,0,0,0,0,0,0,0,0,0,3,5,3,0.0,1
512713,512714,2,0,6.0,46800.0,1,0,0,0,0,0,0,0,2,4,8,1,4,0.0001,1
512715,512716,2,0,4.0,45800.0,0,0,0,0,0,0,0,51,0,0,51,10,51,0.0011,1
512717,512718,2,0,2.0,22800.0,1,0,0,0,0,0,0,0,0,0,72,10,70,0.0031,1
512718,512719,2,2,4.0,38800.0,0,0,0,0,0,0,0,24,0,0,24,6,22,0.0006,1
512719,512720,2,0,3.0,29400.0,0,0,0,0,0,0,0,0,0,0,252,10,207,0.0085,1
512720,512721,2,0,4.0,37800.0,1,0,0,0,0,0,0,0,20,0,40,2,38,0.001,1
512721,512722,2,2,3.0,29800.0,1,0,0,0,0,0,0,0,0,0,61,10,53,0.002,1
512722,512723,2,2,4.0,33800.0,2,0,0,0,0,0,0,0,24,0,48,6,40,0.0014,1
512723,512724,2,2,2.0,23600.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,1
512724,512725,2,0,5.0,38800.0,0,0,0,0,0,0,0,34,17,0,51,10,45,0.0013,1
512725,512726,2,0,4.0,37800.0,1,0,0,0,159,0,0,0,53,0,212,9,212,0.0056,1
512727,512728,2,1,4.0,36800.0,0,0,0,0,0,0,0,0,0,0,183,2,180,0.0049,1
512728,512729,2,1,2.0,19800.0,1,0,0,0,0,0,0,0,34,0,68,10,66,0.0034,1
512730,512731,2,0,4.0,37800.0,1,0,0,0,0,0,0,0,0,0,53,9,53,0.0014,1
512731,512732,2,1,4.0,38800.0,1,0,0,0,0,0,0,0,0,0,54,10,46,0.0013,1
512732,512733,2,2,4.0,34800.0,2,0,0,0,30,0,0,0,0,0,60,10,56,0.0017,1
512733,512734,2,0,2.0,24800.0,0,0,0,0,0,0,0,0,0,0,201,10,177,0.0081,1
512736,512737,2,2,1.0,15600.0,0,0,0,0,0,0,0,134,0,0,201,6,177,0.0128,1
512737,512738,2,0,5.0,42800.0,0,0,0,0,0,0,0,12,0,0,12,2,8,0.0002,1
512739,512740,2,2,5.0,38800.0,0,0,34,0,0,0,0,0,0,0,34,8,33,0.0008,1
512740,512741,2,0,4.0,37600.0,0,0,0,0,0,0,0,12,0,0,12,5,12,0.0003,1
512741,512742,2,1,4.0,41800.0,1,0,145,0,0,0,0,0,0,0,145,7,127,0.0034,1
512745,512746,2,2,3.0,32800.0,0,0,0,0,0,0,0,0,0,0,81,5,81,0.0024,1
512746,512747,2,0,3.0,29800.0,1,0,70,0,0,0,0,0,0,0,210,9,153,0.006999999999999999,1
512747,512748,2,2,5.0,44500.0,2,0,0,0,0,0,0,0,6,0,24,2,24,0.0005,1
512749,512750,2,0,5.0,42800.0,1,0,0,0,0,0,0,0,0,0,150,9,132,0.0035,1
512751,512752,2,2,2.0,29600.0,0,0,0,0,0,0,0,0,59,0,118,8,116,0.0039,1
512753,512754,2,0,4.0,37800.0,1,0,0,0,0,0,0,0,0,0,1370,8,1170,0.0362,1
512754,512755,2,2,1.0,15800.0,0,0,0,0,0,0,0,0,0,0,15,0,15,0.0009,1
512755,512756,2,2,3.0,25800.0,1,0,2,0,0,0,0,0,0,0,4,1,2,0.0001,1
512756,512757,2,2,7.0,50800.0,0,0,0,0,0,0,0,0,0,0,18,1,16,0.0003,1
512757,512758,2,2,0.0,25800.0,1,0,0,0,0,0,0,0,0,0,15,1,15,0.0005,1
512758,512759,2,1,3.0,31800.0,0,0,0,0,0,0,0,0,0,0,38,0,24,0.0011,1
512759,512760,2,0,4.0,35800.0,0,0,0,0,0,0,0,0,8,0,32,1,24,0.0008,1
512760,512761,2,2,0.0,25800.0,1,0,0,0,5,0,0,0,0,0,15,0,12,0.0005,1
512761,512762,2,2,5.0,41800.0,1,0,4,0,0,0,0,0,0,0,4,0,2,0.0,1
512762,512763,2,2,5.0,44500.0,1,0,0,0,0,0,0,0,0,0,6,0,5,0.0001,1
512763,512764,2,2,4.0,37800.0,0,0,0,0,0,0,0,8,0,0,8,0,8,0.0002,1
512764,512765,2,0,2.0,27800.0,1,0,0,0,0,0,0,0,0,0,5,0,2,0.0001,1
512765,512766,2,2,0.0,26800.0,0,0,0,0,0,0,0,0,3,0,9,1,9,0.0003,1
512766,512767,2,2,5.0,41800.0,0,0,0,0,0,0,0,0,12,0,24,0,18,0.0005,1
512767,512768,2,1,4.0,36800.0,0,0,0,0,0,0,0,0,0,0,32,0,28,0.0008,1
512768,512769,2,1,1.0,16800.0,1,0,0,0,0,0,0,0,0,0,42,0,42,0.0025,1
512769,512770,2,0,3.0,31800.0,0,0,0,0,0,0,0,16,32,0,64,0,56,0.002,1
512770,512771,2,1,3.0,28800.0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,1
512771,512772,2,2,4.0,26600.0,0,0,0,0,0,0,0,0,11,0,22,0,16,0.0008,1
512772,512773,2,0,6.0,47800.0,1,0,0,0,0,0,0,0,0,0,10,0,9,0.0002,1
512773,512774,2,1,0.0,23600.0,1,0,20,0,0,40,0,40,20,0,140,0,126,0.0059,1
512774,512775,2,2,5.0,36800.0,1,0,0,0,5,0,0,0,0,0,25,0,15,0.0006,1
512775,512776,2,2,4.0,39800.0,0,0,0,0,0,0,0,0,12,0,18,0,18,0.0004,1
512776,512777,2,0,4.0,36800.0,0,0,0,0,150,0,0,0,0,0,300,0,240,0.0081,1
512777,512778,2,1,1.0,13800.0,1,0,0,0,0,0,0,0,0,0,23,0,19,0.0016,1
512778,512779,2,2,1.0,0.0,0,0,0,0,180,0,0,90,0,0,450,2,390,0.0,1
512779,512780,2,0,2.0,17800.0,0,0,0,0,0,0,0,0,12,0,18,2,15,0.001,1
512780,512781,2,1,4.0,32800.0,0,0,0,0,0,0,0,0,0,0,42,1,36,0.0012,1
512781,512782,2,0,0.0,29800.0,1,0,0,0,0,0,0,0,0,0,24,1,24,0.0008,1
512782,512783,2,2,3.0,33800.0,0,0,0,0,0,0,0,12,0,0,12,1,11,0.0003,1
512783,512784,2,2,1.0,15000.0,0,0,0,0,0,0,0,8,0,0,24,2,15,0.0016,1
512784,512785,2,0,3.0,32800.0,0,0,0,0,0,0,0,0,0,0,6,0,6,0.0001,1
512785,512786,2,2,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,10,1,6,0.001,1
512786,512787,2,2,3.0,25800.0,3,0,0,0,0,0,0,0,6,0,12,0,12,0.0004,1
512787,512788,2,2,2.0,15000.0,0,0,0,0,0,0,0,13,0,0,13,2,11,0.0008,1
512788,512789,2,0,5.0,42800.0,1,0,0,0,0,0,0,0,0,0,42,1,33,0.0009,1
512789,512790,2,2,1.0,15800.0,0,0,0,0,0,0,0,0,0,0,88,1,80,0.0055,1
512790,512791,2,0,3.0,30800.0,0,0,0,0,0,0,0,0,10,0,40,1,36,0.0012,1
512791,512792,2,2,3.0,19800.0,1,0,0,0,0,0,0,0,8,0,16,1,16,0.0008,1
512792,512793,2,2,5.0,36800.0,1,0,12,0,0,0,0,0,0,0,12,1,10,0.0003,1
512793,512794,2,2,4.0,34300.0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.0001,1
512794,512795,2,2,4.0,36800.0,0,0,0,0,0,0,0,0,16,0,16,1,10,0.0004,1
512795,512796,2,2,2.0,27800.0,1,0,3,0,3,0,0,0,0,0,6,1,6,0.0002,1
512796,512797,2,2,4.0,34800.0,0,0,0,0,0,0,0,0,0,0,40,1,36,0.0011,1
512797,512798,2,0,2.0,27800.0,0,0,0,0,0,36,0,0,0,0,216,0,132,0.0077,1
512798,512799,2,0,5.0,40800.0,1,0,0,0,0,0,0,0,0,0,70,1,65,0.0017,1
512799,512800,2,2,3.0,27800.0,0,0,0,0,0,0,0,0,28,0,28,1,25,0.001,1
512800,512801,2,2,1.0,15200.0,0,0,0,0,0,0,0,16,0,0,16,1,12,0.001,1
512801,512802,2,0,3.0,26120.0,1,0,0,0,0,0,0,0,0,0,21,3,20,0.0008,1
512802,512803,2,2,1.0,0.0,0,0,0,0,12,12,0,12,0,0,96,0,96,0.0,1
512803,512804,2,0,5.0,36720.0,1,0,0,0,0,0,0,0,0,0,136,3,120,0.0037,1
512804,512805,2,2,4.0,38800.0,2,0,0,0,28,0,0,0,0,0,28,0,24,0.0007,1
512806,512807,2,1,6.0,48800.0,0,0,0,0,57,0,0,0,0,0,228,3,216,0.0046,1
512807,512808,2,1,5.0,38800.0,1,0,0,0,0,0,0,0,22,0,44,3,40,0.0011,1
512808,512809,2,1,3.0,31800.0,3,0,96,0,96,0,0,0,48,0,384,0,336,0.012,1
512809,512810,2,2,2.0,27800.0,0,0,0,0,0,0,0,0,0,0,35,3,32,0.0012,1
512810,512811,2,0,1.0,0.0,0,0,0,0,26,13,0,13,13,0,104,3,96,0.0,1
512811,512812,2,2,4.0,30000.0,3,0,0,0,0,0,0,0,105,0,315,3,315,0.0105,1
512812,512813,2,2,5.0,42800.0,1,0,0,0,68,0,0,0,0,0,136,3,128,0.0031,1
512813,512814,2,1,3.0,28620.0,1,0,0,0,0,0,0,0,0,0,272,3,224,0.0095,1
512814,512815,2,1,1.0,10200.0,0,0,0,0,0,0,0,5,0,0,5,2,5,0.0004,1
512815,512816,2,2,0.0,14400.0,1,0,0,0,0,0,0,0,0,0,6,3,6,0.0004,1
512816,512817,2,2,3.0,32000.0,1,0,0,0,0,0,0,0,0,0,18,1,16,0.0005,1
512817,512818,2,2,1.0,0.0,0,0,0,0,84,0,0,0,28,0,224,2,224,0.0,1
512819,512820,2,0,3.0,59800.0,2,0,0,0,0,0,0,0,0,0,60,3,48,0.001,1
512820,512821,2,0,2.0,24000.0,0,0,0,0,0,0,0,8,0,0,8,3,7,0.0003,1
512821,512822,2,0,1.0,8000.0,0,0,0,0,0,0,0,2,2,0,4,0,4,0.0005,1
512822,512823,2,2,2.0,21800.0,0,0,0,0,0,0,0,68,0,0,68,3,62,0.0031,1
512823,512824,2,2,4.0,34500.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,1
512824,512825,2,1,4.0,31800.0,0,0,0,0,0,0,0,3,0,0,3,0,2,0.0,1
512825,512826,2,2,1.0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,2,0.0,1
512827,512828,2,2,3.0,28800.0,0,0,0,0,0,0,0,0,0,0,45,2,45,0.0015,1
512828,512829,2,1,6.0,49800.0,0,0,0,0,0,0,0,0,0,0,96,2,81,0.0019,1
512829,512830,2,2,4.0,36300.0,0,0,0,0,0,0,0,0,0,0,70,2,62,0.0019,1
512830,512831,2,0,5.0,38800.0,0,0,0,0,0,0,0,16,0,0,16,3,13,0.0004,1
512831,512832,2,0,0.0,28620.0,0,0,0,0,0,0,0,0,24,0,48,0,48,0.0016,1
512832,512833,2,0,3.0,25000.0,0,0,0,0,0,0,0,0,0,0,54,1,46,0.0021,1
512833,512834,2,2,0.0,37800.0,1,0,0,0,21,0,0,0,21,0,84,2,80,0.0022,1
512834,512835,2,2,2.0,27800.0,1,0,0,0,0,0,0,0,3,0,18,1,12,0.0006,1
512835,512836,2,2,4.0,32800.0,0,0,0,0,0,0,0,31,31,0,62,2,56,0.0018,1
512836,512837,2,0,2.0,23600.0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1
512837,512838,2,1,3.0,31800.0,0,0,0,0,0,0,0,0,20,0,40,1,32,0.0012,1
512838,512839,2,2,2.0,20800.0,1,0,42,0,0,0,0,0,0,0,84,2,68,0.004,1
512839,512840,2,2,4.0,34800.0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0,1
512840,512841,2,2,4.0,41600.0,0,0,0,0,0,0,0,0,0,0,7,1,1,0.0001,1
512841,512842,2,2,3.0,24800.0,1,0,0,0,0,0,0,0,0,0,30,2,26,0.0012,1
512842,512843,2,0,4.0,36800.0,1,0,0,0,0,0,0,0,0,0,22,2,20,0.0005,1
512843,512844,2,0,0.0,25800.0,0,0,0,0,0,0,0,42,0,0,84,2,84,0.0032,1
512844,512845,2,0,4.0,40800.0,1,0,0,0,0,0,0,0,0,0,33,2,29,0.0008,1
512845,512846,2,2,2.0,20800.0,1,0,0,0,0,0,0,0,0,0,14,2,14,0.0006,1
512846,512847,2,1,4.0,36800.0,0,0,0,0,0,0,0,0,4,0,4,2,4,0.0001,1
512847,512848,2,0,4.0,36800.0,1,0,0,0,8,0,0,0,0,0,16,0,16,0.0004,1
512849,512850,2,0,5.0,42800.0,1,0,0,0,0,0,0,0,0,99,231,2,224,0.0053,1
512850,512851,2,2,2.0,24800.0,1,0,37,0,0,0,0,0,0,0,37,2,33,0.0014,1
512851,512852,2,1,0.0,31800.0,2,0,72,0,0,0,0,0,0,0,216,1,132,0.0067,1
512852,512853,2,0,3.0,30800.0,1,0,0,0,102,0,0,0,0,0,714,2,672,0.0231,1
512853,512854,2,2,3.0,27800.0,0,0,0,0,0,0,0,0,6,0,6,0,5,0.0002,1
512854,512855,2,0,4.0,39800.0,3,0,0,0,99,0,0,0,33,0,231,1,189,0.0058,1
512855,512856,2,2,4.0,46800.0,1,0,0,0,0,0,0,0,0,0,250,2,250,0.0053,1
512856,512857,2,0,5.0,42800.0,0,0,0,0,0,0,0,0,15,0,15,2,10,0.0003,1
512857,512858,2,2,4.0,37800.0,0,0,0,0,0,0,0,0,0,0,72,1,69,0.0019,1
512858,512859,2,2,2.0,26180.0,1,0,4,0,0,0,0,0,0,0,4,2,3,0.0001,1
512859,512860,2,0,4.0,39800.0,0,0,0,0,0,0,0,0,4,0,8,1,6,0.0002,1
512860,512861,2,2,3.0,34800.0,3,0,0,0,0,0,0,0,0,0,198,1,162,0.0056,1
512861,512862,2,0,3.0,30800.0,1,0,0,0,0,0,0,0,0,0,60,0,60,0.0019,1
512862,512863,2,2,3.0,27800.0,1,0,0,0,0,0,0,0,0,0,42,1,39,0.0015,1
512863,512864,2,2,4.0,39800.0,0,0,0,0,0,0,0,0,0,0,44,2,38,0.0011,1
512864,512865,2,2,4.0,33300.0,0,0,0,0,0,0,0,10,0,0,20,1,14,0.0006,1
512865,512866,2,2,3.0,27800.0,0,0,0,0,0,0,0,0,25,0,75,2,75,0.0026,1
512866,512867,2,2,4.0,36800.0,1,0,0,0,34,0,0,0,0,0,34,2,27,0.0009,1
512867,512868,2,2,2.0,21800.0,1,0,0,0,0,0,0,0,0,0,31,2,30,0.0014,1
512868,512869,2,1,4.0,36800.0,0,0,0,0,26,0,0,0,26,0,78,1,66,0.0021,1
512869,512870,2,2,3.0,32800.0,2,0,0,0,0,0,0,0,16,0,48,2,48,0.0014,1
512871,512872,2,2,3.0,31900.0,1,0,0,0,0,0,0,0,0,0,13,7,12,0.0004,1
512874,512875,2,0,4.0,34800.0,1,0,73,0,0,0,0,0,0,146,438,9,384,0.0125,1
512875,512876,2,2,4.0,33800.0,1,0,0,0,0,0,0,0,0,77,154,8,150,0.0045,1
512877,512878,2,2,4.0,34800.0,0,0,0,0,0,55,0,110,0,0,165,6,162,0.0047,1
512878,512879,2,0,3.0,30800.0,1,0,92,0,46,0,0,0,0,46,184,9,176,0.0059,1
512879,512880,2,2,2.0,16600.0,0,0,0,0,0,0,0,0,0,0,174,12,102,0.0104,1
512880,512881,2,2,0.0,25800.0,0,0,0,0,0,0,0,0,0,0,519,9,501,0.0201,1
512881,512882,2,1,2.0,27800.0,1,0,0,0,0,0,0,0,0,0,32,9,32,0.0011,1
512882,512883,2,1,2.0,19800.0,1,0,0,0,108,0,0,0,0,0,108,9,100,0.0054,1
512883,512884,2,0,3.0,32800.0,2,0,0,0,0,0,0,0,0,0,92,8,90,0.0028,1
512884,512885,2,2,3.0,30000.0,0,0,0,0,0,0,0,102,0,0,102,8,102,0.0034,1
512885,512886,2,0,2.0,39800.0,1,0,0,0,30,0,0,0,0,0,30,8,28,0.0007,1
512886,512887,2,2,4.0,38200.0,0,0,0,0,0,0,0,0,13,0,26,7,26,0.0006,1
512890,512891,2,2,2.0,31800.0,0,0,0,0,0,51,0,0,0,0,204,10,204,0.0064,1
512891,512892,2,2,5.0,32800.0,0,0,0,0,0,0,0,0,0,0,75,9,67,0.0022,1
512893,512894,2,0,4.0,36800.0,0,0,0,0,0,0,0,0,0,0,615,11,606,0.0167,1
512894,512895,2,0,0.0,36800.0,1,0,541,0,541,0,0,0,0,0,1623,11,1605,0.0441,1
512896,512897,2,0,3.0,30800.0,0,0,7,0,0,0,0,0,0,0,14,6,10,0.0004,1
512900,512901,2,1,2.0,26800.0,0,0,0,0,0,0,0,0,0,0,51,8,42,0.0019,1
512901,512902,2,2,2.0,15600.0,0,0,0,0,0,0,0,2,0,0,2,0,2,0.0001,1
512903,512904,2,0,6.0,49800.0,1,0,0,0,0,0,0,0,0,0,240,8,228,0.0048,1
512904,512905,2,0,6.0,49800.0,0,0,0,0,0,0,0,114,0,0,114,11,108,0.0022,1
512905,512906,2,2,2.0,16000.0,1,0,4,0,4,0,0,0,0,0,12,0,6,0.0007,1
512906,512907,2,1,3.0,26800.0,1,0,0,0,0,0,0,0,0,0,70,10,64,0.0026,1
512908,512909,2,0,4.0,34800.0,0,0,0,0,180,0,0,0,0,0,180,10,159,0.0051,1
512909,512910,2,0,4.0,20480.0,0,0,0,0,0,0,0,18,0,0,18,3,16,0.0008,1
512910,512911,2,1,4.0,34800.0,0,0,0,0,0,0,0,212,106,0,318,9,303,0.0091,1
512911,512912,2,0,3.0,30800.0,0,0,0,0,0,0,0,122,0,0,122,9,116,0.0039,1
512912,512913,2,2,3.0,30800.0,1,0,23,0,0,0,0,0,0,0,23,7,21,0.0007,1
512914,512915,2,1,4.0,37800.0,1,0,0,0,0,0,0,0,0,0,73,2,72,0.0019,1
512916,512917,2,2,1.0,8850.0,0,0,0,0,0,0,0,23,23,0,46,3,42,0.0051,1
512917,512918,2,1,1.0,8400.0,0,0,0,0,0,0,0,11,11,0,22,3,22,0.0026,1
512918,512919,2,2,4.0,39800.0,1,0,43,0,0,0,0,0,43,0,129,3,102,0.0032,1
512919,512920,2,2,5.0,38800.0,1,0,0,0,0,0,0,0,0,0,30,3,27,0.0007,1
512920,512921,2,0,4.0,34800.0,2,0,0,0,0,0,0,0,0,0,32,1,32,0.0009,1
512921,512922,2,2,4.0,25600.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1
512922,512923,2,2,4.0,36800.0,0,0,0,0,0,0,0,0,0,0,100,3,96,0.0027,1
512923,512924,2,2,4.0,34800.0,0,0,0,0,0,0,0,15,15,0,30,3,26,0.0008,1
512924,512925,2,2,3.0,27800.0,1,0,0,0,0,0,0,0,0,0,20,3,20,0.0007,1
512925,512926,2,0,2.0,51800.0,0,0,0,0,0,0,0,0,2,0,8,3,8,0.0001,1
512926,512927,2,0,3.0,31800.0,1,0,0,0,0,0,0,0,100,0,200,3,192,0.0062,1
512927,512928,2,2,4.0,38200.0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,1
512928,512929,2,0,3.0,33800.0,0,0,0,0,44,0,0,0,0,0,66,3,60,0.0019,1
512929,512930,2,2,1.0,13800.0,1,0,0,0,69,0,0,0,0,0,69,3,67,0.005,1
512930,512931,2,1,0.0,28800.0,1,0,0,0,72,0,0,0,0,0,72,3,51,0.0025,1
512931,512932,2,2,5.0,40800.0,0,0,0,0,0,0,0,7,7,0,14,2,14,0.0003,1
512932,512933,2,1,2.0,24800.0,1,0,0,0,0,0,0,0,0,0,30,3,28,0.0012,1
512933,512934,2,2,4.0,39800.0,1,0,0,0,0,0,0,0,0,0,62,3,53,0.0015,1
512934,512935,2,0,1.0,10000.0,0,0,0,0,0,0,0,84,168,0,252,3,216,0.0252,1
512935,512936,2,1,1.0,10200.0,0,0,0,0,0,0,0,4,4,0,8,1,4,0.0007,1
512936,512937,2,1,1.0,10200.0,0,0,0,0,0,0,0,24,0,0,24,3,23,0.0023,1
512937,512938,2,0,3.0,31800.0,0,0,0,0,0,0,0,0,4,0,16,1,8,0.0005,1
512938,512939,2,2,3.0,30800.0,1,0,0,0,0,0,0,0,0,0,10,1,9,0.0003,1
512939,512940,2,0,5.0,39800.0,1,0,0,0,47,0,0,0,0,0,141,3,132,0.0035,1
512940,512941,2,2,0.0,37800.0,0,0,0,0,0,0,0,0,72,0,108,0,84,0.0028,1
512941,512942,2,0,4.0,27720.0,0,0,0,0,0,0,0,0,0,0,17,2,15,0.0006,1
512942,512943,2,0,4.0,27720.0,0,0,0,0,0,0,0,18,0,0,18,2,16,0.0006,1
512943,512944,2,0,3.0,31800.0,0,0,0,0,0,0,0,0,7,0,35,1,25,0.0011,1
512944,512945,2,2,4.0,36940.0,0,0,0,0,0,0,0,0,20,0,20,1,16,0.0005,1
512946,512947,2,2,4.0,33000.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1
512948,512949,2,2,5.0,43800.0,1,0,0,0,0,0,0,0,62,0,186,1,144,0.0042,1
512949,512950,2,2,4.0,34800.0,0,0,0,0,0,0,0,32,0,0,32,3,32,0.0009,1
512950,512951,2,2,3.0,30000.0,1,0,0,0,0,0,0,0,11,0,22,2,22,0.0007,1
512952,512953,2,1,4.0,32800.0,3,0,0,0,0,0,0,0,0,0,135,2,126,0.0041,1
512953,512954,2,2,4.0,32800.0,2,0,0,0,0,0,0,0,0,0,184,2,164,0.0056,1
512954,512955,2,0,6.0,38800.0,0,0,0,0,0,0,0,0,24,0,72,3,42,0.0018,1
512955,512956,2,0,3.0,33800.0,0,0,0,0,0,0,0,0,0,0,48,2,33,0.0014,1
512956,512957,2,2,2.0,23220.0,1,0,0,0,0,0,0,0,5,0,10,1,10,0.0004,1
512957,512958,2,2,5.0,40800.0,0,0,0,0,0,0,0,0,4,0,4,1,2,0.0,1
512958,512959,2,2,5.0,36800.0,1,0,0,0,0,0,0,0,60,0,1260,2,1134,0.0342,1
512959,512960,2,1,4.0,33800.0,1,0,0,0,0,0,0,0,0,0,23,2,19,0.0006,1
512960,512961,2,0,4.0,39800.0,1,0,0,0,0,0,0,0,0,0,36,2,32,0.0009,1
512961,512962,2,2,4.0,38800.0,1,0,0,0,64,0,0,0,0,0,64,3,58,0.0016,1
512962,512963,2,1,1.0,7920.0,3,0,0,0,0,0,0,0,0,0,93,2,78,0.0117,1
512963,512964,2,0,5.0,38800.0,1,0,0,0,34,0,0,0,0,0,34,4,26,0.0008,1
512964,512965,2,2,3.0,26000.0,2,0,0,0,0,0,0,0,0,0,82,4,74,0.0031,1
512965,512966,2,2,1.0,7800.0,0,0,0,0,22,0,0,22,0,0,44,4,44,0.0056,1
512966,512967,2,2,1.0,0.0,0,0,0,0,0,0,0,13,0,0,13,4,11,0.0,1
512967,512968,2,2,0.0,23800.0,0,0,0,0,0,0,0,0,29,0,29,4,27,0.0012,1
512968,512969,2,2,4.0,38800.0,0,0,0,0,0,0,0,0,0,0,63,4,60,0.0016,1
512969,512970,2,2,3.0,27800.0,1,0,0,0,24,0,0,0,48,0,120,4,115,0.0043,1
512970,512971,2,0,0.0,31800.0,1,0,0,0,0,0,0,0,0,0,224,4,180,0.006999999999999999,1
512971,512972,2,2,4.0,36800.0,1,0,0,0,0,0,0,0,43,0,129,4,111,0.0035,1
512972,512973,2,0,1.0,9500.0,0,0,0,0,0,0,0,0,43,0,129,4,99,0.0135,1
512973,512974,2,0,4.0,38800.0,1,0,0,0,35,0,0,0,0,0,105,4,87,0.0027,1
512974,512975,2,0,5.0,43800.0,0,0,0,0,0,0,0,0,0,0,820,4,760,0.0187,1
512975,512976,2,2,5.0,37800.0,0,0,0,0,0,0,0,0,0,0,6,4,6,0.0001,1
512976,512977,2,1,5.0,35800.0,2,0,180,0,0,0,0,0,180,0,720,4,616,0.0201,1
512977,512978,2,2,4.0,26800.0,1,0,12,0,12,0,0,0,0,0,24,4,24,0.0008,1
512978,512979,2,2,4.0,38200.0,1,0,0,0,0,0,0,0,13,0,26,4,18,0.0006,1
512979,512980,2,0,1.0,20800.0,1,0,0,0,0,0,0,0,0,0,56,3,54,0.0026,1
512980,512981,2,2,1.0,8800.0,1,0,18,0,0,0,0,0,0,0,18,1,18,0.002,1
512981,512982,2,1,6.0,44800.0,0,0,0,0,0,0,0,0,0,0,18,1,18,0.0004,1
512982,512983,2,2,4.0,16000.0,0,0,0,0,0,0,0,67,0,0,67,4,67,0.0041,1
512983,512984,2,0,3.0,31800.0,0,0,0,0,0,0,0,0,62,0,248,1,232,0.0077,1
512984,512985,2,1,0.0,28800.0,0,0,0,0,0,0,0,0,84,0,252,2,222,0.0087,1
512986,512987,2,2,2.0,26800.0,0,0,0,0,0,0,0,23,0,0,46,2,38,0.0017,1
512987,512988,2,2,4.0,38800.0,0,0,0,0,0,0,0,0,52,0,52,2,42,0.0013,1
512989,512990,2,2,4.0,32800.0,1,0,0,0,0,0,0,0,40,0,60,0,54,0.0018,1
512990,512991,2,0,4.0,34800.0,2,0,20,0,0,0,0,0,0,0,60,2,60,0.0017,1
512991,512992,2,2,4.0,25800.0,0,0,0,0,0,0,0,0,14,0,14,2,14,0.0005,1
512992,512993,2,0,2.0,24800.0,1,0,0,0,0,0,0,0,36,0,144,2,140,0.0058,1
512993,512994,2,0,3.0,28800.0,1,0,0,0,0,0,0,0,0,0,145,1,120,0.005,1
512994,512995,2,0,3.0,28800.0,0,0,0,0,0,0,0,0,55,0,110,2,96,0.0038,1
512995,512996,2,2,4.0,40800.0,0,0,0,0,0,0,0,0,13,0,13,2,10,0.0003,1
512996,512997,2,2,2.0,15600.0,2,0,0,0,0,0,0,0,0,0,4,0,4,0.0002,1
512997,512998,2,2,4.0,35800.0,0,0,0,0,0,0,0,0,164,0,246,2,234,0.0068,1
512998,512999,2,2,1.0,0.0,0,0,0,0,0,0,0,0,26,0,26,2,25,0.0,1
512999,513000,2,0,4.0,34800.0,0,0,0,0,0,0,0,0,0,0,27,1,21,0.0007,1
513000,513001,2,1,1.0,18800.0,1,0,0,0,0,0,0,0,0,0,28,2,24,0.0014,1
513002,513003,2,2,3.0,29800.0,0,0,0,0,0,0,0,69,0,0,69,1,58,0.0023,1
513003,513004,2,0,4.0,37800.0,3,0,0,0,0,0,0,408,0,0,612,2,576,0.0161,1
513004,513005,2,1,5.0,36800.0,0,0,0,0,0,0,0,0,0,0,16,0,16,0.0004,1
513005,513006,2,0,4.0,41800.0,1,0,0,0,0,0,0,0,0,0,24,1,22,0.0005,1
513006,513007,2,2,7.0,55800.0,0,0,0,0,0,0,0,0,40,0,160,2,108,0.0028,1
513007,513008,2,2,2.0,24800.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1
513008,513009,2,2,3.0,25020.0,1,0,0,0,0,0,0,0,1,0,3,0,3,0.0001,1
513009,513010,2,1,5.0,27760.0,0,0,0,0,0,0,0,0,0,0,59,9,50,0.0021,1
513011,513012,2,0,5.0,33120.0,1,0,0,0,0,0,0,0,0,0,116,10,104,0.0035,1
513013,513014,2,1,0.0,38800.0,2,0,0,0,0,0,0,0,746,0,2238,10,2172,0.0576,1
513014,513015,2,1,0.0,36800.0,1,0,0,0,0,0,0,0,0,0,798,22,774,0.0216,1
